"[ 0.1275374   0.24236204 -0.18524428  0.02775617 -0.10159349 -0.18266735
 -0.17030076 -0.09335037  0.18730451 -0.01590018  0.01750657 -0.14341514
  0.15480237 -0.05154604 -0.14254597  0.02559158  0.0572748   0.09587203
  0.01099379 -0.00071823 -0.07561783  0.10771115 -0.1132438  -0.0350653
 -0.35429306  0.04593516 -0.12720067 -0.04195252  0.05243158 -0.20053394
 -0.22778978  0.04325702 -0.17106391 -0.05725909  0.06623974  0.25358963
  0.08961737  0.18304559  0.22433855  0.04681836 -0.21663396  0.03567981
 -0.01967967  0.02053469  0.15383751  0.03032063  0.18203643  0.23504772
 -0.21896133  0.11496075]",1
"[ 0.08498392  0.21139801 -0.15054679  0.08949433 -0.10197067 -0.0058405
 -0.3098346  -0.03258442  0.13482376 -0.06955888  0.05299383  0.02377438
  0.06379993  0.0338508  -0.21955543 -0.06912017  0.09952072 -0.08904437
 -0.10754813  0.08530466 -0.07690368  0.12730311 -0.19605693 -0.06607637
 -0.04164501 -0.02631828 -0.07370524 -0.15277691 -0.0546538  -0.0532475
 -0.33308945 -0.08423937 -0.23201441 -0.01591858  0.06757824  0.30557722
  0.17010202  0.29146678 -0.07336424  0.08897141 -0.07483406  0.10839237
  0.04992085  0.01363855  0.02414846  0.08729082  0.12363803  0.14131754
 -0.14037219  0.32597768]",1
"[ 0.09523355  0.21452784 -0.0912739   0.0440781  -0.12532624 -0.07247759
 -0.23489318  0.03298791  0.09195445 -0.07551974  0.09309736 -0.11341128
  0.24114578  0.02639641 -0.14298637 -0.07716154  0.12971394 -0.067538
 -0.01563004  0.09660036  0.00486366  0.16919752 -0.17518356 -0.02395742
 -0.3082156   0.01786779 -0.07676266 -0.075822   -0.08391674 -0.17251815
 -0.31750382 -0.02904675 -0.20653176 -0.06737004  0.16627971  0.28464386
  0.09159907  0.18265843  0.17215604  0.1310088  -0.08011725  0.07317937
  0.01742277 -0.05388781  0.02818564  0.11017234  0.19142335  0.08423182
 -0.21885737  0.1902987 ]",2
"[ 8.00834064e-03  2.12920454e-01 -8.22799943e-02  8.15936471e-02
 -4.65826987e-02  4.69732030e-02 -2.16199327e-01  1.62304583e-02
  1.20471294e-01 -1.12670782e-01  9.88963369e-02 -4.09812770e-02
  2.13234293e-01  1.10800313e-01 -1.59198464e-01 -8.65353758e-02
  1.40513664e-01 -5.25944775e-02 -1.09379419e-01  4.81427920e-02
 -9.89408976e-03  1.69407073e-01 -2.24018821e-01 -9.95918242e-02
 -1.78499739e-01  5.58070890e-02 -5.14015048e-02  8.42006407e-03
 -6.51073784e-03  3.39882252e-03 -2.84568648e-01 -4.93528136e-02
 -2.63664671e-01 -4.16795291e-02  2.17895022e-01  2.89675929e-01
  2.04514935e-01  3.05613074e-01  7.06119552e-02  9.75430819e-02
 -3.24765757e-02  4.95757402e-02 -6.90545573e-02  9.20222614e-03
  2.96857239e-04  1.69777130e-01  8.66077170e-02  7.43581958e-02
 -2.76637569e-01  1.85939866e-01]",1
"[ 0.08665318  0.2176746  -0.11252554  0.08005604 -0.08454089 -0.13793205
 -0.29505849 -0.0173592   0.13103232 -0.04751459  0.07775298 -0.0613257
  0.2269879   0.01286136 -0.14822991 -0.19271849  0.10649571 -0.06729119
  0.01467398  0.05546389 -0.01552359  0.16290182 -0.10058587 -0.01260278
 -0.26042614 -0.04514634 -0.08412544 -0.13582289  0.05306961 -0.1667967
 -0.28406107 -0.07862679 -0.10132747 -0.02066827  0.08814854  0.33700942
  0.12371977  0.19229766  0.07960864  0.18408872 -0.13722284  0.08519612
  0.0096398   0.04623283  0.00535865  0.09858857  0.14553642  0.16332475
 -0.27337623  0.1347234 ]",2
"[ 0.07627639  0.13838347  0.02059254  0.02348289 -0.08257079 -0.01154342
 -0.16703848 -0.03049008  0.14363826 -0.13788718 -0.00123236 -0.12323976
  0.1642899   0.04108115 -0.02459964 -0.04423237  0.15773001 -0.06642201
 -0.00783206  0.00103966 -0.01550194  0.10123909 -0.26058282 -0.08961289
 -0.28169465  0.18252274 -0.15003943 -0.12403286 -0.01293648 -0.04087719
 -0.28493945 -0.00887601 -0.18346676 -0.12978934  0.19181716  0.3241143
  0.22178537  0.15378211  0.05171645  0.0849207  -0.15166353  0.09387092
  0.0027938   0.05400294  0.13681484  0.18123386  0.0905747   0.1749499
 -0.26277339  0.18307505]",0
"[ 1.31303869e-01  2.35815370e-01 -9.89180788e-02 -6.14519395e-05
 -4.11898221e-02 -1.15776676e-01 -1.73411412e-01 -6.21157816e-02
  4.24589382e-02 -2.20592640e-02  6.21760461e-02 -1.79787373e-01
  1.88967355e-01  1.09173062e-02 -1.93089611e-01 -3.82784603e-02
  6.55765167e-02 -4.18896345e-02 -4.59745661e-02  7.35878595e-02
 -6.72324990e-02  7.63124544e-02 -1.01234696e-01 -5.70288593e-02
 -3.37385422e-01 -2.00019442e-02 -1.43086749e-01 -7.11112451e-02
  4.66468334e-02 -1.85208665e-01 -3.15845507e-01  4.84022191e-02
 -1.30593963e-01 -1.24997635e-01  1.73506341e-01  2.65987786e-01
  1.44158636e-01  2.16810930e-01  8.96574679e-02  1.64986370e-01
 -1.81174210e-01 -1.32348431e-02 -2.60092654e-03 -5.22252937e-02
  7.90047290e-02  1.73216985e-01  1.52190996e-01  1.35605604e-01
 -2.79595306e-01  1.05959464e-01]",2
"[ 0.04858271  0.16850794  0.02796834  0.03606479 -0.00290573 -0.10538025
 -0.20537017  0.00337622  0.25850874 -0.12763002 -0.02544228  0.03501409
  0.21242955 -0.00842634 -0.09418763 -0.09452703  0.16590866 -0.01026734
 -0.08773292 -0.02645052 -0.01465017  0.13761455 -0.14608812 -0.09102538
 -0.09135906 -0.05042577 -0.00616203 -0.04906906 -0.12156241  0.06317745
 -0.28704495  0.00581922 -0.24163383 -0.04069635  0.15965655  0.32459475
  0.19523599  0.3819038  -0.08252401  0.1713556  -0.01516081  0.01312365
  0.02808262  0.06535942  0.02236549  0.20283364  0.17478401  0.17192575
 -0.18066161  0.12506097]",1
"[ 9.68664321e-02  2.35468745e-01 -1.60380480e-01  3.34487467e-02
 -8.83912541e-02 -1.05548075e-01 -2.61698295e-01  1.33696850e-02
  1.54562158e-01 -1.57139486e-02  7.84699248e-02 -2.53816646e-02
  2.23149968e-01  5.11552024e-02 -1.02163172e-01 -1.30195077e-01
  1.23121790e-01 -3.74384615e-03  9.77517216e-03  5.79300128e-02
 -3.68959039e-02  1.59943147e-01 -1.56791668e-01 -5.41235400e-03
 -3.60070551e-01 -3.01934438e-04 -6.11815306e-02 -9.39406129e-02
  1.87372188e-02 -1.76371998e-01 -2.94826751e-01 -4.81130379e-02
 -1.70103467e-01  2.30534939e-02  8.86222201e-02  2.80795951e-01
  5.94604560e-02  1.83736818e-01  1.74229154e-01  1.41657033e-01
 -8.91529575e-02  1.51418097e-01  5.86728239e-02  2.58709069e-03
  8.04499267e-02  1.23565516e-01  1.43913592e-01  1.60485016e-01
 -2.11098912e-01  1.60932497e-01]",2
"[ 0.03816271  0.17524738 -0.11990738  0.0608114  -0.04670142 -0.10175249
 -0.11399606  0.02032493  0.054132   -0.02722351  0.12456014 -0.1301758
  0.23963393  0.13883395 -0.04881986 -0.01569842  0.2649305  -0.04343721
 -0.10720421  0.11944703  0.07420498  0.15051202 -0.09706654 -0.07673453
 -0.44638663  0.07565158 -0.05075177  0.01493885  0.00144723 -0.19446229
 -0.251664    0.10291731 -0.13647288 -0.06298707  0.13972835  0.24777095
  0.09536166  0.17585951  0.1385508   0.14188464 -0.08682062  0.11631133
 -0.02898485  0.01006749  0.12207313  0.16293837  0.24166071  0.13832941
 -0.10190768  0.11526308]",1
"[ 0.07737808  0.18588992 -0.05915497  0.03634692 -0.01269233 -0.02624268
 -0.07025021 -0.13597909  0.0801937  -0.12319212  0.1078543  -0.17650566
  0.16886258  0.0003813  -0.15845722 -0.0244373   0.1196934  -0.03669728
 -0.01373368  0.02196027 -0.05031069  0.07615143 -0.21394739  0.01100336
 -0.32616415  0.03306311 -0.11688858 -0.03364459 -0.01092983 -0.19822859
 -0.28426182  0.00718596 -0.11597295 -0.155123    0.12869615  0.2494828
  0.14384482  0.26391816  0.18695735  0.10887145 -0.2042183   0.04569828
 -0.05200403 -0.05493535  0.12838368  0.08294474  0.1789024   0.08245809
 -0.32277966  0.17117063]",2
"[-0.02354212  0.19105752 -0.06433967  0.06134871 -0.00452184 -0.04026199
 -0.18921433 -0.01186834  0.17566885 -0.09045181  0.0090825  -0.07804368
  0.1419771   0.04640104 -0.08338341 -0.09915064  0.19482766  0.04972676
 -0.13390821  0.05088537  0.05879685  0.2331431  -0.17699369 -0.10705248
 -0.16513579 -0.05107451 -0.04102132 -0.0618486   0.00186491  0.05352881
 -0.26126801  0.03915212 -0.26896813 -0.08793865  0.28139128  0.32105983
  0.24053874  0.28407697  0.05095299  0.07695192  0.028391    0.05065965
 -0.11216504  0.00761937  0.09292663  0.14261214  0.09947242  0.13055789
 -0.19210892  0.21284124]",1
"[ 7.84539015e-02  2.24956073e-01 -1.25356543e-01  6.39052162e-02
  7.81902953e-02 -6.90961700e-02 -2.14607043e-01 -6.03664709e-02
 -3.05346968e-04 -2.51676325e-02  9.54983930e-02 -1.54249391e-01
  1.73798725e-01  6.94842038e-02 -2.35777407e-01 -1.36161005e-01
  6.06682932e-02 -8.77142018e-02 -4.05047715e-02  4.70242693e-02
 -1.14623857e-01  1.04491888e-01 -1.08865569e-01 -1.22506565e-02
 -3.05277829e-01 -5.88728968e-02 -1.05604380e-01 -8.05399638e-02
  1.76754641e-02 -1.26637929e-01 -3.17961674e-01 -3.32066162e-02
 -1.34338649e-01 -3.62832589e-02  2.27320461e-01  2.44985159e-01
  1.05453072e-01  2.46966173e-01  1.57251905e-01  1.79429105e-01
 -4.90674758e-02  1.93523517e-02 -7.14799279e-03 -2.93113385e-02
  3.22424153e-02  1.53346868e-01  1.45145524e-01  9.15134670e-02
 -2.84351377e-01  1.93311293e-01]",2
"[ 0.02930883  0.19618729 -0.14030255  0.07479643 -0.04551206 -0.04716313
 -0.1674601   0.10853716 -0.00190689  0.02998384  0.06974421 -0.13503678
  0.21829068  0.04863046 -0.12421756 -0.19134699  0.1100593  -0.07532817
 -0.00261499  0.04772668  0.03491904  0.1050259  -0.18835259 -0.0989711
 -0.2230625   0.06717313 -0.11388632 -0.12197806 -0.05042451 -0.05656132
 -0.26837057 -0.08260987 -0.24236583  0.0108405   0.2152968   0.22736856
  0.17293541  0.26321935  0.20537457  0.12055119  0.00834047  0.03083045
 -0.05240165  0.03199858 -0.05366632  0.25138602  0.09894704 -0.05157087
 -0.31530442  0.15921455]",0
"[ 0.04235239  0.20513226 -0.15707439  0.01741148 -0.03891655 -0.07985104
 -0.23825707  0.03678484 -0.03127814 -0.03946003  0.02691473 -0.12604382
  0.10399133  0.00721607 -0.16204355 -0.14071305  0.06872521 -0.08976303
 -0.03728176  0.03350569 -0.00270841  0.00777078 -0.16428574 -0.09097911
 -0.25361771  0.04744975 -0.08940602 -0.08603767  0.01195678 -0.19508847
 -0.33421167  0.07353594 -0.15106241 -0.15208587  0.17562492  0.28033052
  0.08060437  0.32278872  0.17684595  0.1708478  -0.12677935  0.02143245
 -0.02963619  0.01549131  0.15046622  0.11614542  0.19611261  0.09002581
 -0.20554619  0.17899262]",2
"[ 0.08797753  0.16992615 -0.08471982  0.04152286 -0.05866858 -0.08653351
 -0.21180306  0.05540353  0.08220027 -0.05197631  0.07492844 -0.13729521
  0.19192809  0.01602122 -0.14914506 -0.06379605  0.17663568 -0.06191427
 -0.03830789  0.1225427   0.02721214  0.13103371 -0.17099567 -0.01892147
 -0.3624212   0.04467185 -0.08251639 -0.05618893 -0.08866545 -0.17938398
 -0.32752658  0.00402631 -0.23667802 -0.06199701  0.16135677  0.26396951
  0.07567456  0.17072756  0.18341068  0.10057271 -0.08977467  0.08621353
  0.00474323 -0.00700072  0.05125665  0.11171699  0.22153038  0.04665004
 -0.24573851  0.17919519]",2
"[ 0.0682082   0.26649114 -0.07189996  0.01962478 -0.09172471 -0.08412186
 -0.23816667  0.00727914  0.09114267 -0.0553136   0.03713264 -0.08914104
  0.12575832  0.00538769 -0.15511824 -0.06950207  0.02497269 -0.01006676
 -0.07330746  0.02029538 -0.02800543  0.11196736 -0.12889329 -0.03799032
 -0.32630471  0.07747597 -0.08217941 -0.04682469 -0.01338521 -0.19068882
 -0.296289   -0.00973369 -0.15636924 -0.14971987  0.16040123  0.30773499
  0.06328822  0.27152181  0.16975731  0.16262699 -0.11176432  0.04092942
  0.01781139  0.03982683  0.1038695   0.12186873  0.20437408  0.0865639
 -0.26360312  0.19129878]",2
"[ 0.02861697  0.18174496 -0.16608939  0.01007319 -0.0363229  -0.07845712
 -0.15628582  0.03201124 -0.00245722 -0.0359207   0.07305193 -0.19287268
  0.16218735  0.07268755 -0.19194027 -0.10401061  0.10880543 -0.0639238
 -0.05938346  0.06536065  0.0383099   0.04710302 -0.15334962 -0.10052555
 -0.31467436  0.0703056  -0.08991673 -0.07173206  0.05906137 -0.18029664
 -0.30736928  0.05787241 -0.19060111 -0.11859494  0.16132266  0.20471131
  0.11528064  0.27637573  0.16859851  0.17102496 -0.15598612 -0.01781551
 -0.02458121 -0.01994587  0.12383474  0.17708892  0.21075313  0.11435039
 -0.19613678  0.19086713]",2
"[ 0.06841615  0.26224288 -0.11949287  0.09598495 -0.1178098  -0.13917275
 -0.19960965 -0.04669553  0.12723651  0.00892749  0.05768327 -0.09550815
  0.17521095  0.01740097 -0.15260237 -0.08774364  0.03311674  0.06231569
  0.01138802  0.09073116 -0.12883979  0.12236364 -0.16054267 -0.11358505
 -0.29531528  0.03464724 -0.15306991 -0.12986396 -0.13783637 -0.10782203
 -0.22199053 -0.08592089 -0.28623554 -0.0161434   0.15678108  0.20197463
  0.08698529  0.26917282  0.18959565  0.10403962 -0.05654202  0.04853948
  0.05981735  0.0076945  -0.04077154  0.10061825  0.09802252  0.09718685
 -0.2398365   0.25609707]",2
"[ 0.11925162  0.13584208 -0.16098838  0.03240754 -0.06822775 -0.15648485
 -0.14333379  0.03804209  0.01773073 -0.04878012  0.08182536 -0.10664755
  0.20546218  0.11662251 -0.21561464 -0.08242361  0.12237718 -0.1516399
 -0.10115276  0.04406759  0.05750311  0.06407352 -0.12243936 -0.07971825
 -0.38981609  0.08576519 -0.08286078 -0.08430794 -0.03176856 -0.16667138
 -0.30309957  0.07450871 -0.11336589 -0.08801291  0.15118257  0.24100176
  0.10468814  0.21922958  0.16289773  0.18116121 -0.15656356  0.0403677
  0.04626815  0.06841295  0.09966496  0.11227411  0.22553051  0.03767536
 -0.18954995  0.13167161]",2
"[-0.00234652  0.17685494 -0.11270113  0.21680135 -0.10009433 -0.01453364
 -0.16836609 -0.03286229  0.07295594 -0.02523392 -0.01162854 -0.03803651
  0.18042251  0.13976626 -0.13966474 -0.15354839  0.17748932 -0.03500851
 -0.21294069  0.03249169 -0.01605351  0.17937213 -0.16081956 -0.06420026
 -0.18101982  0.06208898 -0.0182636   0.04054657 -0.01548099  0.04559604
 -0.29202575  0.03926855 -0.23040483 -0.11466086  0.24814293  0.27401237
  0.20337891  0.28524683  0.08860172  0.17584404  0.05428438  0.08648476
 -0.05243837  0.07866624 -0.04094205  0.16992873  0.03899657  0.07660252
 -0.18979611  0.19909766]",0
"[ 0.12772063  0.1815143  -0.05887782 -0.02373234 -0.03282714 -0.08520991
 -0.25884626  0.03620507  0.11570266 -0.03801267  0.0996851  -0.086229
  0.20853444  0.03557002 -0.12788054 -0.214261    0.08975454 -0.07948985
 -0.05342443  0.03220954 -0.00056546  0.0986724  -0.06119198 -0.06271276
 -0.32103054  0.02442629 -0.04003788  0.04747952 -0.03359434 -0.19741464
 -0.36827312  0.09557238 -0.09077184 -0.07330591  0.07857971  0.25537009
  0.05266464  0.17172561  0.06547431  0.18195526 -0.0854517   0.08295947
  0.0200552   0.01841774  0.00245415  0.07571434  0.21488621  0.22275708
 -0.32271789  0.16588922]",2
"[ 0.02380523  0.1847293  -0.14189544  0.00833042 -0.02316556 -0.06872909
 -0.16600783  0.01077717 -0.00862651 -0.03350659  0.0803772  -0.17315604
  0.16317932  0.08605996 -0.19493997 -0.09417414  0.10230708 -0.08129704
 -0.05942201  0.0762891   0.03347155  0.05660851 -0.17139653 -0.10042662
 -0.30593586  0.06795935 -0.11161299 -0.06994165  0.03736594 -0.18019638
 -0.29441066  0.06666996 -0.18225784 -0.13070637  0.16302351  0.21751905
  0.1153631   0.30068169  0.19343143  0.16499667 -0.15201607 -0.03350701
 -0.028452   -0.01648474  0.09922799  0.17181653  0.20314727  0.11662348
 -0.19573647  0.18011975]",2
"[ 0.0732255   0.20400332 -0.13048465  0.01312711  0.00177328 -0.11122327
 -0.1638726  -0.08224129  0.01864724 -0.08469021  0.102356   -0.11217543
  0.15230487  0.07833308 -0.18693008 -0.11704181  0.10296346 -0.07282568
 -0.04934446  0.03560908 -0.0291946   0.07113921 -0.13491406 -0.0524093
 -0.42317591  0.03117589 -0.1040638  -0.06120682  0.01837557 -0.21606693
 -0.27815822  0.0571036  -0.10984591 -0.11344413  0.16763314  0.24351473
  0.09819475  0.24226     0.17008247  0.16315729 -0.16069276 -0.01406216
 -0.00624615 -0.01773893  0.11696713  0.11001377  0.18887346  0.12247715
 -0.25278035  0.09787406]",2
"[ 0.05731148  0.14291911 -0.05785273  0.06521947 -0.049526   -0.18699935
 -0.2059358   0.03404883  0.12931325 -0.01579021  0.09393309 -0.05157265
  0.19008013  0.05870228 -0.1674871  -0.10105076  0.12912937 -0.0883213
 -0.08414562  0.09107422 -0.03331199  0.13348411 -0.12153177 -0.06705374
 -0.33353769  0.04490582 -0.08271765 -0.08147901 -0.07086435 -0.15647124
 -0.28890727  0.01200986 -0.18192246 -0.02981885  0.21253909  0.33050978
  0.12352389  0.21798616  0.03540443  0.13352873 -0.24319392 -0.00092678
 -0.00472867  0.05232197 -0.01916828  0.17826984  0.15434576  0.16669988
 -0.19569282  0.09636485]",1
"[ 0.07988956  0.14993845  0.018842    0.03764462  0.03668022 -0.03300375
 -0.15023679 -0.00317699  0.10509623  0.00538124  0.10287186 -0.15764525
  0.15453135  0.02689392 -0.14838224 -0.12247179  0.04752514 -0.02285784
 -0.02803874  0.07498506 -0.0633597   0.1076554  -0.1862274   0.045487
 -0.29475386  0.00465836 -0.12848616 -0.00491933  0.05777636 -0.21481545
 -0.25870651 -0.01556978 -0.19820355 -0.14194797  0.17783978  0.28306275
  0.07297404  0.2203876   0.09762053  0.11412291 -0.30383936  0.01636425
 -0.10101519 -0.00231762  0.0496943   0.15324095  0.18419449  0.19402289
 -0.26855511  0.1857647 ]",2
"[ 0.07795904  0.27876242 -0.00069812  0.09520175 -0.07324813 -0.10507345
 -0.25511015  0.06642106  0.07562177 -0.00138747  0.10674749 -0.06577797
  0.18900716  0.01958532 -0.18991872 -0.10664143  0.081128   -0.04211757
 -0.05395114  0.04802547 -0.01242186  0.18238659 -0.13074911 -0.06087503
 -0.32026289  0.05045282 -0.01576866 -0.0753815  -0.06565501 -0.07653599
 -0.29867549 -0.0507746  -0.15335823 -0.0869209   0.16497572  0.31886439
  0.10817222  0.1852267   0.13055329  0.15590691 -0.07088369  0.05905288
 -0.02039966  0.05398741  0.05709232  0.14884141  0.2173429   0.04864046
 -0.27768656  0.15547549]",2
"[ 0.05101955  0.20339441 -0.10497314  0.01964048 -0.01465031 -0.07031237
 -0.17094098 -0.03541235  0.03314005 -0.05866377  0.10313884 -0.12061853
  0.14518567  0.07968645 -0.19932177 -0.08708884  0.09794233 -0.06719825
 -0.03299432  0.05378267 -0.00962508  0.0474965  -0.17476744 -0.07997674
 -0.31091552  0.04766089 -0.11580746 -0.05463183  0.05165729 -0.21076427
 -0.29324332  0.02516172 -0.15403617 -0.14966031  0.16976729  0.24659217
  0.12314029  0.30443731  0.18106063  0.14623957 -0.18653323 -0.03595575
 -0.05324708 -0.0350144   0.11844431  0.14542029  0.19170022  0.108178
 -0.22965916  0.15428448]",2
"[ 0.08698414  0.24028777 -0.09878364  0.15445211 -0.00764992 -0.06842981
 -0.17065166  0.01270193  0.11697328 -0.06309449  0.01876266 -0.03516515
  0.11724753  0.06523771 -0.13528197 -0.16324245  0.12393683 -0.04477851
 -0.07707469  0.08858046 -0.118367    0.201835   -0.09623274 -0.07085346
 -0.16608658 -0.03908678 -0.06760733 -0.08113276 -0.0577245  -0.01246094
 -0.31319692 -0.09298276 -0.21709857 -0.02895565  0.22301661  0.37455948
  0.23219266  0.31651529  0.05122866  0.1554508  -0.05237551 -0.00394625
 -0.00390694  0.04368444 -0.01905944  0.15781651  0.11265393  0.08523551
 -0.2156995   0.1373316 ]",2
"[ 0.08641547  0.24346965 -0.04539466  0.12301348 -0.08652295 -0.07223036
 -0.23687285  0.06250082  0.11773815 -0.04598185  0.00865907  0.01568424
  0.21470551  0.03074202 -0.19293824 -0.16506961  0.09225813 -0.04342678
 -0.18139893  0.2033952   0.05102319  0.21011933 -0.03541434 -0.10990181
 -0.14313574 -0.05892    -0.04669452  0.01016199 -0.02214685  0.01644333
 -0.25711906  0.0192738  -0.20321907  0.03014695  0.14828541  0.34045929
  0.16603029  0.33900197 -0.00047454  0.16595752 -0.0203888   0.04478459
 -0.02355814  0.09069261 -0.06859253  0.163161    0.13160912  0.11249274
 -0.10997194  0.2062741 ]",1
"[ 0.03265975  0.19811194 -0.02285137  0.03950306  0.04824033 -0.09304384
 -0.20541503 -0.03624792  0.20115654 -0.12535288  0.01842458  0.03002675
  0.13085435  0.01500767 -0.1258759   0.03218704  0.18806219 -0.06741474
 -0.05778815  0.12351202  0.01945957  0.16624602 -0.17941774 -0.14260687
 -0.0691688  -0.04219664 -0.03227785 -0.13308158 -0.11102274 -0.00165792
 -0.2761537  -0.04790045 -0.2399712   0.01481332  0.19379403  0.37212497
  0.19333662  0.26349972  0.00976879  0.02388491 -0.04671348  0.06997365
 -0.02796512 -0.03943983  0.05384192  0.15494574  0.14244015  0.15153956
 -0.20998026  0.30203517]",1
"[ 0.08418446  0.26478988 -0.07889404  0.14805862 -0.08571769 -0.0007549
 -0.18443454  0.07114796  0.10315724 -0.06884448  0.00854987  0.00101211
  0.14060341  0.07932749 -0.14203796 -0.10678049  0.19535036  0.01113291
 -0.16193912  0.15116602 -0.00765848  0.20604176 -0.05567777 -0.07444018
 -0.15883664 -0.07225214 -0.03448473  0.04656217 -0.02384239  0.06419596
 -0.2739091  -0.06630621 -0.28807859  0.02986699  0.22365121  0.32860814
  0.14835268  0.31239     0.08229371  0.13648035  0.02498677  0.114865
 -0.0532891   0.05996168 -0.00850642  0.20809759  0.12262648  0.11396418
 -0.10403921  0.17129121]",1
"[ 1.20606751e-01  2.78077793e-01 -1.40644465e-01  2.01091245e-01
 -8.02714321e-02 -2.80724719e-04 -1.65724742e-01  2.13115405e-02
  1.07056631e-01  9.45733869e-04  1.14516357e-01 -3.45733865e-02
  2.28179852e-01  7.03134038e-02 -9.49728098e-03  4.91702961e-03
  2.15907750e-01 -1.17701640e-02 -4.35433662e-02  1.00803487e-01
  5.99747641e-02  1.64242390e-01 -3.51462649e-02 -1.28102861e-01
 -3.52098962e-01 -4.50722889e-02 -4.32384702e-02 -5.09272325e-02
  2.89303696e-02 -1.76066590e-02 -3.50956470e-01  8.15179549e-02
 -1.68971029e-01  5.71228697e-02  1.78106171e-01  2.36269096e-01
  1.87193912e-01  1.47011979e-01  1.25374188e-01  7.23683569e-02
 -2.33287754e-02  1.20492529e-01 -6.57883096e-02 -6.84875372e-03
  3.70938413e-02  2.25527878e-01  1.92555899e-01  1.60243286e-01
 -1.69353144e-01  4.59041118e-02]",1
"[ 0.04218685  0.24219503 -0.13195763  0.11012018 -0.02344231 -0.00986157
 -0.21881883  0.00333901  0.01118983 -0.05768795  0.05059831 -0.05193276
  0.14391299  0.14237167 -0.23429481 -0.04932522  0.10531973 -0.01486804
 -0.10526244  0.05876981 -0.03626614  0.14369016 -0.16997758 -0.05235397
 -0.24788487  0.02304147 -0.11286838  0.00411066  0.01235215 -0.01011658
 -0.28044795 -0.07129382 -0.22108181 -0.01630674  0.21550496  0.31007977
  0.15644648  0.29931339  0.10753329  0.10794159 -0.08821584  0.09602238
 -0.03827648  0.02598927  0.013404    0.18203573  0.1329431   0.06682336
 -0.24816672  0.22605349]",0
"[ 0.10019014  0.18701058 -0.14019846  0.15898792 -0.07825331 -0.08507116
 -0.23522108 -0.03563299  0.13557942  0.01499621  0.04104145 -0.09560958
  0.12703978  0.17956056 -0.32618169  0.03059633  0.10052316  0.04951742
 -0.14251714  0.02778017  0.15180559  0.10816328 -0.14895912 -0.09945964
 -0.18083558  0.04460232 -0.1019388  -0.04139281  0.00288064  0.0584046
 -0.24120673 -0.0028648  -0.30892559 -0.0374609   0.0965879   0.21113186
  0.10116464  0.25205727  0.32019146  0.21614179 -0.05114607  0.04808346
  0.00687282  0.03884585 -0.05276281  0.05764097 -0.0293398  -0.10835262
 -0.13433068  0.17057598]",1
"[ 0.07248679  0.17615046  0.03066506  0.01725161 -0.04032241 -0.09263564
 -0.15979919 -0.08479975  0.14709841 -0.07249937  0.11775525 -0.11934249
  0.21658478  0.01924377 -0.15846114 -0.03741529  0.0831452  -0.01761412
 -0.03291925 -0.0007716  -0.1093206   0.1132711  -0.12606378  0.00359796
 -0.38014275  0.01953607 -0.07390682 -0.06329089 -0.0491377  -0.20323974
 -0.21612805 -0.01547913 -0.07925705 -0.13925215  0.12695628  0.26218409
  0.11822473  0.21315038  0.15241949  0.16376829 -0.18614434  0.03933504
 -0.02686365  0.044268    0.104792    0.12062985  0.2319055   0.13925199
 -0.36747374  0.06415574]",2
"[ 0.12590393  0.16166894 -0.20319272  0.07837027 -0.06255891 -0.12778781
 -0.17805331 -0.03561637  0.09722888 -0.0563683   0.07818419 -0.09256039
  0.16726965  0.157365   -0.08860438 -0.01717218  0.15699246 -0.11535515
 -0.08610725  0.09957169  0.01944465  0.10582117 -0.17078308 -0.04822032
 -0.45795624  0.12736667 -0.12295661 -0.07536031 -0.02594067 -0.15790548
 -0.22301786  0.04252417 -0.1173629  -0.0346523   0.17712478  0.261893
  0.12482264  0.16910829  0.15469098  0.15424341 -0.1718443   0.04545374
  0.01350329  0.07205867 -0.04665356  0.07225901  0.20107694  0.15062858
 -0.13655473  0.11810651]",0
"[ 0.09642268  0.18333394  0.03295923  0.01235502 -0.00329836 -0.08573508
 -0.21561332 -0.0850538   0.11770572 -0.06834036  0.11163816 -0.10062414
  0.20555988  0.01597699 -0.17243263 -0.10068031  0.07505232 -0.03313578
 -0.00834974  0.05673688 -0.04857993  0.10467545 -0.16523308 -0.02444824
 -0.31718191  0.01569626 -0.07820276 -0.01652588 -0.03477198 -0.14226828
 -0.28888996 -0.00651018 -0.11568219 -0.11539634  0.20598107  0.30120689
  0.12239561  0.20351997  0.12804731  0.13159554 -0.17122148  0.03452445
 -0.01956399 -0.01595373  0.06501206  0.12853109  0.24366256  0.13169907
 -0.32967785  0.14347958]",2
"[-0.11112314  0.1970971  -0.17792574  0.11002949 -0.10405129 -0.06309333
 -0.17955418  0.00340372  0.07268366 -0.03522399  0.04182633 -0.07718161
  0.16830281  0.15605092 -0.02238245 -0.04090705  0.27602844 -0.06118332
 -0.16408552  0.06708074  0.09295598  0.1889704  -0.07586261 -0.02439601
 -0.34169018  0.05852785 -0.01465672  0.03948863  0.02338402 -0.08238086
 -0.25483719  0.02116565 -0.15486917 -0.07363307  0.23964975  0.23116212
  0.14636343  0.22940016  0.14256567  0.18779771 -0.04989442  0.08115784
 -0.11602995  0.04148273 -0.03269968  0.22557097  0.19445871  0.15262663
 -0.10621996  0.11682167]",2
